row_type,subject,subject_kind,triple_count,rdf_types,labels,subject_iri,subject_curie,ont:fullName,rdf:type,rdfs:label,label,ont:issuanceSignerRole,ont:issuanceSignerCpf,ont:registrationSignerRole,ont:registrationSignerCpf,ont:hasSignatureRole,ont:signatureDateTime,ont:institutionallySignedBy,ont:certifiedBy,ont:hasSignatureFormat,ont:hasTimestamp,ont:timestampDateTime,ont:validationCodeValue,ont:awardsTitle,ont:hasAddress,ont:conclusionDate,ont:identifier,ont:courseName,ont:awardsDegree,ont:hasQualification,ont:codeEmec,ont:workloadHours,ont:emphasis,ont:hasModeOfDelivery,ont:hasEmecProcessingInfo,ont:otherAwardedTitle,ont:hasRegistration,ont:environment,ont:issuedBy,ont:version,ont:issueDate,ont:isAccessibleVia,ont:hasSignature,ont:hasStatus,ont:hasValidationCode,ont:hasIssuanceSigner,ont:hasAcademicDocumentation,ont:hasTranscript,ont:registeredBy,ont:hasHolder,ont:hasProgram,ont:nationality,ont:hasBirthPlace,ont:cpf,ont:hasIssuanceResponsibilitySigner,ont:federativeUnit,ont:countryName,ont:streetAddress,ont:postalCode,ont:municipality,ont:qualificationName,ont:qualificationDate,ont:cnpj,ont:institutionMecCode,ont:birthFederativeUnitCode,ont:birthMunicipalityName,ont:ibgeMunicipalityCode,ont:foreignBirthMunicipalityName,ont:registrySequence,ont:registrationDate,ont:hasRegistrationResponsible,ont:registrationNumber,ont:registrationAdditionalInformation,ont:academicDocumentationRequestId,ont:registryPage,ont:registryBook,ont:diplomaExpeditionDate,ont:degreeConferralDate,ont:diplomaProcessNumber,ont:hasRegistrationSigner,ont:responsibleName,ont:responsibleCpf,ont:responsibleInternalId,ont:issuanceResponsibilitySignerCpf,ont:issuanceResponsibilitySignerDesignationAct,ont:issuanceResponsibilitySignerName,ont:issuanceResponsibilitySignerRole,ont:emecRegistrationDate,ont:emecProcessType,ont:emecProcessNumber,ont:emecProtocolDate,dcterms:description,dcterms:created,dcterms:title,owl:imports,rdfs:comment,dcterms:source
entity,rec:assinanteRegistroLote094A,iri,5,ont:AssinanteRegistro,Pessoa Fictícia-0953,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#assinanteRegistroLote094A,rec:assinanteRegistroLote094A,Assinante Fictício-0237,ont:AssinanteRegistro,Assinante Registro 096 A,Assinante Registro 096 A,,,Reitoria de Registro 4,CPF-FICTICIO-0414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:assinanteRegistroLote095A,iri,5,ont:AssinanteRegistro,Pessoa Fictícia-0954,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#assinanteRegistroLote095A,rec:assinanteRegistroLote095A,Assinante Fictício-0239,ont:AssinanteRegistro,Assinante Registro 097 A,Assinante Registro 097 A,,,Reitoria de Registro 5,CPF-FICTICIO-0418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:assinanteRegistroLote095B,iri,5,ont:AssinanteRegistro,Pessoa Fictícia-0955,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#assinanteRegistroLote095B,rec:assinanteRegistroLote095B,Assinante Fictício-0240,ont:AssinanteRegistro,Assinante Registro 097 B,Assinante Registro 097 B,,,Secretaria Academica Integrada,CPF-FICTICIO-0419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:assinanteRegistroLote096A,iri,5,ont:AssinanteRegistro,Pessoa Fictícia-0956,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#assinanteRegistroLote096A,rec:assinanteRegistroLote096A,Assinante Fictício-0242,ont:AssinanteRegistro,Assinante Registro 098 A,Assinante Registro 098 A,,,Reitoria de Registro 6,CPF-FICTICIO-0423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:assinanteRegistroLote097A,iri,5,ont:AssinanteRegistro,Pessoa Fictícia-0957,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#assinanteRegistroLote097A,rec:assinanteRegistroLote097A,Assinante Fictício-0244,ont:AssinanteRegistro,Assinante Registro 099 A,Assinante Registro 099 A,,,Reitoria de Registro 7,CPF-FICTICIO-0427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:assinanteRegistroLote098A,iri,5,ont:AssinanteRegistro,Pessoa Fictícia-0958,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#assinanteRegistroLote098A,rec:assinanteRegistroLote098A,Assinante Fictício-0246,ont:AssinanteRegistro,Assinante Registro 100 A,Assinante Registro 100 A,,,Reitoria de Registro 8,CPF-FICTICIO-0431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:assinanteRegistroLote099A,iri,5,ont:AssinanteRegistro,Pessoa Fictícia-0959,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#assinanteRegistroLote099A,rec:assinanteRegistroLote099A,Assinante Fictício-0248,ont:AssinanteRegistro,Assinante Registro 101 A,Assinante Registro 101 A,,,Reitoria de Registro 9,CPF-FICTICIO-0435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:assinanteRegistroLote100A,iri,5,ont:AssinanteRegistro,Pessoa Fictícia-0960,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#assinanteRegistroLote100A,rec:assinanteRegistroLote100A,Assinante Fictício-0250,ont:AssinanteRegistro,Assinante Registro 102 A,Assinante Registro 102 A,,,Reitoria de Registro 1,CPF-FICTICIO-0439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:assinanteRegistroLote100B,iri,5,ont:AssinanteRegistro,Pessoa Fictícia-0961,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#assinanteRegistroLote100B,rec:assinanteRegistroLote100B,Assinante Fictício-0251,ont:AssinanteRegistro,Assinante Registro 102 B,Assinante Registro 102 B,,,Secretaria Academica Integrada,CPF-FICTICIO-0440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:assinanteRegistroLote101A,iri,5,ont:AssinanteRegistro,Pessoa Fictícia-0962,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#assinanteRegistroLote101A,rec:assinanteRegistroLote101A,Assinante Fictício-0253,ont:AssinanteRegistro,Assinante Registro 103 A,Assinante Registro 103 A,,,Reitoria de Registro 2,CPF-FICTICIO-0444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:assinanteRegistroLote102A,iri,5,ont:AssinanteRegistro,Pessoa Fictícia-0963,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#assinanteRegistroLote102A,rec:assinanteRegistroLote102A,Assinante Fictício-0255,ont:AssinanteRegistro,Assinante Registro 104 A,Assinante Registro 104 A,,,Reitoria de Registro 3,CPF-FICTICIO-0448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:assinanteRegistroLote103A,iri,5,ont:AssinanteRegistro,Pessoa Fictícia-0964,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#assinanteRegistroLote103A,rec:assinanteRegistroLote103A,Assinante Fictício-0257,ont:AssinanteRegistro,Assinante Registro 105 A,Assinante Registro 105 A,,,Reitoria de Registro 4,CPF-FICTICIO-0452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:assinanteRegistroLote104A,iri,5,ont:AssinanteRegistro,Pessoa Fictícia-0965,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#assinanteRegistroLote104A,rec:assinanteRegistroLote104A,Assinante Fictício-0259,ont:AssinanteRegistro,Assinante Registro 106 A,Assinante Registro 106 A,,,Reitoria de Registro 5,CPF-FICTICIO-0456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:assinanteRegistroLote105A,iri,5,ont:AssinanteRegistro,Pessoa Fictícia-0966,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#assinanteRegistroLote105A,rec:assinanteRegistroLote105A,Assinante Fictício-0261,ont:AssinanteRegistro,Assinante Registro 107 A,Assinante Registro 107 A,,,Reitoria de Registro 6,CPF-FICTICIO-0460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:assinanteRegistroLote105B,iri,5,ont:AssinanteRegistro,Pessoa Fictícia-0967,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#assinanteRegistroLote105B,rec:assinanteRegistroLote105B,Assinante Fictício-0262,ont:AssinanteRegistro,Assinante Registro 107 B,Assinante Registro 107 B,,,Secretaria Academica Integrada,CPF-FICTICIO-0461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:assinanteRegistroLote106A,iri,5,ont:AssinanteRegistro,Pessoa Fictícia-0968,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#assinanteRegistroLote106A,rec:assinanteRegistroLote106A,Assinante Fictício-0264,ont:AssinanteRegistro,Assinante Registro 108 A,Assinante Registro 108 A,,,Reitoria de Registro 7,CPF-FICTICIO-0465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:assinanteRegistroLote107A,iri,5,ont:AssinanteRegistro,Pessoa Fictícia-0969,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#assinanteRegistroLote107A,rec:assinanteRegistroLote107A,Assinante Fictício-0266,ont:AssinanteRegistro,Assinante Registro 109 A,Assinante Registro 109 A,,,Reitoria de Registro 8,CPF-FICTICIO-0469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:assinanteRegistroLote108A,iri,5,ont:AssinanteRegistro,Pessoa Fictícia-0970,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#assinanteRegistroLote108A,rec:assinanteRegistroLote108A,Assinante Fictício-0268,ont:AssinanteRegistro,Assinante Registro 110 A,Assinante Registro 110 A,,,Reitoria de Registro 9,CPF-FICTICIO-0473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:assinanteRegistroLote109A,iri,5,ont:AssinanteRegistro,Pessoa Fictícia-0971,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#assinanteRegistroLote109A,rec:assinanteRegistroLote109A,Assinante Fictício-0270,ont:AssinanteRegistro,Assinante Registro 111 A,Assinante Registro 111 A,,,Reitoria de Registro 1,CPF-FICTICIO-0477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:assinanteRegistroLote110A,iri,5,ont:AssinanteRegistro,Pessoa Fictícia-0972,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#assinanteRegistroLote110A,rec:assinanteRegistroLote110A,Assinante Fictício-0272,ont:AssinanteRegistro,Assinante Registro 112 A,Assinante Registro 112 A,,,Reitoria de Registro 2,CPF-FICTICIO-0481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:assinanteRegistroLote110B,iri,5,ont:AssinanteRegistro,Pessoa Fictícia-0973,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#assinanteRegistroLote110B,rec:assinanteRegistroLote110B,Assinante Fictício-0273,ont:AssinanteRegistro,Assinante Registro 112 B,Assinante Registro 112 B,,,Secretaria Academica Integrada,CPF-FICTICIO-0482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:assinanteRegistroLote111A,iri,5,ont:AssinanteRegistro,Pessoa Fictícia-0974,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#assinanteRegistroLote111A,rec:assinanteRegistroLote111A,Assinante Fictício-0275,ont:AssinanteRegistro,Assinante Registro 113 A,Assinante Registro 113 A,,,Reitoria de Registro 3,CPF-FICTICIO-0486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:assinanteRegistroLote112A,iri,5,ont:AssinanteRegistro,Pessoa Fictícia-0975,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#assinanteRegistroLote112A,rec:assinanteRegistroLote112A,Assinante Fictício-0277,ont:AssinanteRegistro,Assinante Registro 114 A,Assinante Registro 114 A,,,Reitoria de Registro 4,CPF-FICTICIO-0490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:assinanteRegistroLote113A,iri,5,ont:AssinanteRegistro,Pessoa Fictícia-0976,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#assinanteRegistroLote113A,rec:assinanteRegistroLote113A,Assinante Fictício-0279,ont:AssinanteRegistro,Assinante Registro 115 A,Assinante Registro 115 A,,,Reitoria de Registro 5,CPF-FICTICIO-0494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:assinanteRegistroLote114A,iri,5,ont:AssinanteRegistro,Pessoa Fictícia-0977,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#assinanteRegistroLote114A,rec:assinanteRegistroLote114A,Assinante Fictício-0281,ont:AssinanteRegistro,Assinante Registro 116 A,Assinante Registro 116 A,,,Reitoria de Registro 6,CPF-FICTICIO-0498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:assinanteRegistroLote115A,iri,5,ont:AssinanteRegistro,Pessoa Fictícia-0978,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#assinanteRegistroLote115A,rec:assinanteRegistroLote115A,Assinante Fictício-0283,ont:AssinanteRegistro,Assinante Registro 117 A,Assinante Registro 117 A,,,Reitoria de Registro 7,CPF-FICTICIO-0502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:assinanteRegistroLote115B,iri,5,ont:AssinanteRegistro,Pessoa Fictícia-0979,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#assinanteRegistroLote115B,rec:assinanteRegistroLote115B,Assinante Fictício-0284,ont:AssinanteRegistro,Assinante Registro 117 B,Assinante Registro 117 B,,,Secretaria Academica Integrada,CPF-FICTICIO-0503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:assinanteRegistroLote116A,iri,5,ont:AssinanteRegistro,Pessoa Fictícia-0980,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#assinanteRegistroLote116A,rec:assinanteRegistroLote116A,Assinante Fictício-0286,ont:AssinanteRegistro,Assinante Registro 118 A,Assinante Registro 118 A,,,Reitoria de Registro 8,CPF-FICTICIO-0507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:assinanteRegistroLote117A,iri,5,ont:AssinanteRegistro,Pessoa Fictícia-0981,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#assinanteRegistroLote117A,rec:assinanteRegistroLote117A,Assinante Fictício-0288,ont:AssinanteRegistro,Assinante Registro 119 A,Assinante Registro 119 A,,,Reitoria de Registro 9,CPF-FICTICIO-0511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:assinanteRegistroLote118A,iri,5,ont:AssinanteRegistro,Pessoa Fictícia-0982,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#assinanteRegistroLote118A,rec:assinanteRegistroLote118A,Assinante Fictício-0290,ont:AssinanteRegistro,Assinante Registro 120 A,Assinante Registro 120 A,,,Reitoria de Registro 1,CPF-FICTICIO-0515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:assinanteRegistroLote119A,iri,5,ont:AssinanteRegistro,Pessoa Fictícia-0983,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#assinanteRegistroLote119A,rec:assinanteRegistroLote119A,Assinante Fictício-0292,ont:AssinanteRegistro,Assinante Registro 121 A,Assinante Registro 121 A,,,Reitoria de Registro 2,CPF-FICTICIO-0519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:assinanteRegistroLote120A,iri,5,ont:AssinanteRegistro,Pessoa Fictícia-0984,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#assinanteRegistroLote120A,rec:assinanteRegistroLote120A,Assinante Fictício-0294,ont:AssinanteRegistro,Assinante Registro 122 A,Assinante Registro 122 A,,,Reitoria de Registro 3,CPF-FICTICIO-0523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:assinanteRegistroLote120B,iri,5,ont:AssinanteRegistro,Pessoa Fictícia-0985,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#assinanteRegistroLote120B,rec:assinanteRegistroLote120B,Assinante Fictício-0295,ont:AssinanteRegistro,Assinante Registro 122 B,Assinante Registro 122 B,,,Secretaria Academica Integrada,CPF-FICTICIO-0524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:assinanteRegistroLote121A,iri,5,ont:AssinanteRegistro,Pessoa Fictícia-0986,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#assinanteRegistroLote121A,rec:assinanteRegistroLote121A,Assinante Fictício-0297,ont:AssinanteRegistro,Assinante Registro 123 A,Assinante Registro 123 A,,,Reitoria de Registro 4,CPF-FICTICIO-0528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:assinanteRegistroLote122A,iri,5,ont:AssinanteRegistro,Pessoa Fictícia-0987,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#assinanteRegistroLote122A,rec:assinanteRegistroLote122A,Assinante Fictício-0299,ont:AssinanteRegistro,Assinante Registro 124 A,Assinante Registro 124 A,,,Reitoria de Registro 5,CPF-FICTICIO-0532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:assinanteRegistroLote123A,iri,5,ont:AssinanteRegistro,Pessoa Fictícia-0988,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#assinanteRegistroLote123A,rec:assinanteRegistroLote123A,Assinante Fictício-0301,ont:AssinanteRegistro,Assinante Registro 125 A,Assinante Registro 125 A,,,Reitoria de Registro 6,CPF-FICTICIO-0536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:assinanteRegistroLote124A,iri,5,ont:AssinanteRegistro,Pessoa Fictícia-0989,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#assinanteRegistroLote124A,rec:assinanteRegistroLote124A,Assinante Fictício-0303,ont:AssinanteRegistro,Assinante Registro 126 A,Assinante Registro 126 A,,,Reitoria de Registro 7,CPF-FICTICIO-0540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:assinanteRegistroLote125A,iri,5,ont:AssinanteRegistro,Pessoa Fictícia-0990,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#assinanteRegistroLote125A,rec:assinanteRegistroLote125A,Assinante Fictício-0305,ont:AssinanteRegistro,Assinante Registro 127 A,Assinante Registro 127 A,,,Reitoria de Registro 8,CPF-FICTICIO-0544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:assinanteRegistroLote125B,iri,5,ont:AssinanteRegistro,Pessoa Fictícia-0991,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#assinanteRegistroLote125B,rec:assinanteRegistroLote125B,Assinante Fictício-0306,ont:AssinanteRegistro,Assinante Registro 127 B,Assinante Registro 127 B,,,Secretaria Academica Integrada,CPF-FICTICIO-0545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:assinanteRegistroLote126A,iri,5,ont:AssinanteRegistro,Pessoa Fictícia-0992,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#assinanteRegistroLote126A,rec:assinanteRegistroLote126A,Assinante Fictício-0308,ont:AssinanteRegistro,Assinante Registro 128 A,Assinante Registro 128 A,,,Reitoria de Registro 9,CPF-FICTICIO-0549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:assinanteRegistroLote127A,iri,5,ont:AssinanteRegistro,Pessoa Fictícia-0993,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#assinanteRegistroLote127A,rec:assinanteRegistroLote127A,Assinante Fictício-0310,ont:AssinanteRegistro,Assinante Registro 129 A,Assinante Registro 129 A,,,Reitoria de Registro 1,CPF-FICTICIO-0553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:assinanteRegistroLote128A,iri,5,ont:AssinanteRegistro,Pessoa Fictícia-0994,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#assinanteRegistroLote128A,rec:assinanteRegistroLote128A,Assinante Fictício-0312,ont:AssinanteRegistro,Assinante Registro 130 A,Assinante Registro 130 A,,,Reitoria de Registro 2,CPF-FICTICIO-0557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:assinanteRegistroLote129A,iri,5,ont:AssinanteRegistro,Pessoa Fictícia-0995,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#assinanteRegistroLote129A,rec:assinanteRegistroLote129A,Assinante Fictício-0314,ont:AssinanteRegistro,Assinante Registro 131 A,Assinante Registro 131 A,,,Reitoria de Registro 3,CPF-FICTICIO-0561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:assinanteRegistroLote130A,iri,5,ont:AssinanteRegistro,Pessoa Fictícia-0996,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#assinanteRegistroLote130A,rec:assinanteRegistroLote130A,Assinante Fictício-0316,ont:AssinanteRegistro,Assinante Registro 132 A,Assinante Registro 132 A,,,Reitoria de Registro 4,CPF-FICTICIO-0565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:assinanteRegistroLote130B,iri,5,ont:AssinanteRegistro,Pessoa Fictícia-0997,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#assinanteRegistroLote130B,rec:assinanteRegistroLote130B,Assinante Fictício-0317,ont:AssinanteRegistro,Assinante Registro 132 B,Assinante Registro 132 B,,,Secretaria Academica Integrada,CPF-FICTICIO-0566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:assinanteRegistroLote131A,iri,5,ont:AssinanteRegistro,Pessoa Fictícia-0998,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#assinanteRegistroLote131A,rec:assinanteRegistroLote131A,Assinante Fictício-0319,ont:AssinanteRegistro,Assinante Registro 133 A,Assinante Registro 133 A,,,Reitoria de Registro 5,CPF-FICTICIO-0570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:assinanteRegistroLote132A,iri,5,ont:AssinanteRegistro,Pessoa Fictícia-0999,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#assinanteRegistroLote132A,rec:assinanteRegistroLote132A,Assinante Fictício-0321,ont:AssinanteRegistro,Assinante Registro 134 A,Assinante Registro 134 A,,,Reitoria de Registro 6,CPF-FICTICIO-0574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity,rec:assinanteRegistroLote133A,iri,5,ont:AssinanteRegistro,Pessoa Fictícia-1000,https://w3id.org/ufes/ontodiplomadigital/instancias-ficticias#assinanteRegistroLote133A,rec:assinanteRegistroLote133A,Assinante Fictício-0323,ont:AssinanteRegistro,Assinante Registro 135 A,Assinante Registro 135 A,,,Reitoria de Registro 7,CPF-FICTICIO-0578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
